Time,Air Temperature ,Azimuth Angle ,Cloud Opacity,Dew Point Temperature ,DHI (Diffuse Horizontal Irradiance) ,DNI (Direct Normal Irradiance) ,GHI (Global Horizontal Irradiance) ,GTI (Fixed Tilt Irradiance) W/m²,GTI (Tracking Tilt Irradiance),Precipitable Water ,Relative Humidity ,Snow Depth ,Surface Pressure ,Wind Direction at 10m ,Wind Speed at 10m ,Zenith Angle ,P_actual
2021/01/12 18:15,-2.14,129.08,2.87,-30.6,73.83,544.95,236.23,461.71,333.04,1.52,12.58,0,849.07,273.85,3.02,73.61,28.05
2021/01/12 18:30,-2.55,146.53,4.84,-29.08,66.39,449.4,173.93,417.51,215.41,1.73,11.81,0,829.16,299.88,2.82,78.26,24.96
2021/01/12 18:45,-2.73,135.58,8.25,-26.41,61.89,347.21,145.67,300.2,155.55,1.49,13.46,0,878.4,322.79,2.6,80.33,18.59
2021/01/12 19:00,-3.17,131.05,10.41,-28.33,69.79,254.42,99.75,211.93,68.07,1.69,12.32,0,780.06,333.64,2.96,86.07,11.96
2021/01/12 19:15,-3.63,112.94,6.77,-29.02,52.27,190.54,71.15,155.13,39.54,1.59,13.04,0,803.29,303.63,2.53,91.79,9.47
2021/01/12 19:30,-3.47,121.38,4.74,-24.32,32.51,117.82,53.26,93.28,28.2,1.67,15.99,0,828.49,312.47,2.66,87.61,6.55
2021/01/12 19:45,-4,131.3,2.63,-24.4,17.1,59.87,25.17,46.32,13.9,1.76,16.51,0,765.58,291.92,2.54,80.66,3.01
2021/01/12 20:00,-4.76,125.16,1.13,-24.17,1.87,5.68,2.15,4.86,0.97,1.57,17.24,0,840.34,317.14,2.23,89.36,0.27
2021/01/12 20:15,-4.75,109.14,6.09,-24.08,0,0,0,0,0,1.72,19.53,0,904.43,278.92,2.35,86.24,0
2021/01/12 20:30,-5.43,104.04,11.91,-22.97,0,0,0,0,0,1.44,17.93,0,806.74,310.34,2.18,105.89,0
2021/01/12 20:45,-5.84,100.4,15.99,-26.95,0,0,0,0,0,1.53,20.09,0,796.78,282.15,2.34,108.16,0
2021/01/12 21:00,-6.56,115.88,21.63,-26.01,0,0,0,0,0,1.58,21.25,0,784.73,305.02,2.42,96.09,0
2021/01/12 21:15,-5.97,106.67,27.34,-22.67,0,0,0,0,0,1.61,21.07,0,912.51,272.45,1.95,112.77,0
2021/01/12 21:30,-7.16,94.45,33.2,-22.17,0,0,0,0,0,1.61,24.55,0,926,290.33,1.92,113.37,0
2021/01/12 21:45,-7.51,105.18,35.28,-25.67,0,0,0,0,0,1.69,22.05,0,814.59,263.02,1.98,119.12,0
2021/01/12 22:00,-8.05,103.84,38.49,-26.97,0,0,0,0,0,1.65,23.25,0,821.67,310.29,1.93,122.05,0
2021/01/12 22:15,-8.15,93.39,40.32,-22.72,0,0,0,0,0,1.58,23.78,0,829.79,276.19,1.88,109.96,0
2021/01/12 22:30,-9,86.91,33.45,-25.64,0,0,0,0,0,1.46,26.12,0,802.15,299.27,1.82,109.6,0
2021/01/12 22:45,-9.27,84.23,34.67,-27.39,0,0,0,0,0,1.73,22.89,0,867.66,262.06,1.79,130.98,0
2021/01/12 23:00,-9.17,87.51,29.48,-27.51,0,0,0,0,0,1.64,26.29,0,860.98,239.56,1.6,134.47,0
2021/01/12 23:15,-9.85,80.59,37.69,-27.76,0,0,0,0,0,1.69,23.08,0,785.24,270,1.67,129.11,0
2021/01/12 23:30,-9.3,84.89,38.04,-26.48,0,0,0,0,0,1.53,23.85,0,808.05,236.7,1.8,141.54,0
2021/01/12 23:45,-10.58,88.41,39.25,-28.15,0,0,0,0,0,1.62,26.42,0,829.86,272.22,1.75,127.03,0
2021/01/13 00:00,-10.17,80.38,40.96,-26.69,0,0,0,0,0,1.73,23.51,0,831.81,232.66,1.69,141.43,0
2021/01/13 00:15,-11.48,74.72,43.56,-28.43,0,0,0,0,0,1.62,26.98,0,830.54,261.78,1.68,128.7,0
2021/01/13 00:30,-11.35,69.9,46.73,-26.45,0,0,0,0,0,1.6,23.24,0,887.98,256.13,1.68,136.35,NaN
2021/01/13 00:45,-10.79,70.59,49.89,-24.76,0,0,0,0,0,1.45,28.08,0,804.2,232.22,1.59,134.59,0
2021/01/13 01:00,-10.9,60.46,47.14,-28.95,0,0,0,0,0,1.49,23.55,0,811.93,233.6,1.75,143.59,0
2021/01/13 01:15,-11.5,65.16,47.92,-28.54,0,0,0,0,0,1.6,24.19,0,869.87,211.45,1.65,135.93,0
2021/01/13 01:30,-10.43,52.99,40.84,-26.9,0,0,0,0,0,1.51,24.86,0,789.38,229.97,1.88,137.9,0
2021/01/13 01:45,-11.96,48.78,36.17,-29.12,0,0,0,0,0,1.7,27.97,0,902.19,249.83,1.88,154.15,0
2021/01/13 02:00,-10.59,48.23,30.04,-25.78,0,0,0,0,0,1.72,25.32,0,923.55,243.75,1.83,163.56,0
2021/01/13 02:15,-12.32,38.37,26.72,-24.94,0,0,0,0,0,1.75,24.96,0,788.72,248.37,1.85,169.35,0
2021/01/13 02:30,-10.78,28.43,20.56,-29.03,0,0,0,0,0,1.46,29.54,0,841.02,235.65,1.98,157.59,0
2021/01/13 02:45,-10.85,16,16.16,-25.1,0,0,0,0,0,1.59,27.78,0,790.52,242.98,1.78,145.47,0
2021/01/13 03:00,-11.28,8.78,10.95,-24.79,0,0,0,0,0,1.74,26.91,0,759.29,234.2,2.07,167.77,0
2021/01/13 03:15,-13.01,-1.85,18.85,-27.18,0,0,0,0,0,1.46,30.27,0,791.76,232.24,2.01,160.92,0
2021/01/13 03:30,-12.93,-11.74,27.87,-25.44,0,0,0,0,0,1.68,30.15,0,793.11,240.18,2.08,161.79,0
2021/01/13 03:45,-11.69,-23.88,38.86,-24.68,0,0,0,0,0,1.51,30.28,0,786.95,205.39,2,150.88,0
2021/01/13 04:00,-12.79,-34.76,43.87,-26.19,0,0,0,0,0,1.56,28.83,0,804.31,236.57,2.18,160.86,0
2021/01/13 04:15,-11.23,-41.62,47.63,-25.71,0,0,0,0,0,1.58,27.87,0,924.12,202.09,2.01,141.47,0
2021/01/13 04:30,-12.9,-50.92,47.36,-28.86,0,0,0,0,0,1.83,26.88,0,909.34,192.69,1.85,158.06,0
2021/01/13 04:45,-13.16,-52.18,44.51,-27.93,0,0,0,0,0,1.55,28.5,0,868.46,191.1,1.87,152.56,0
2021/01/13 05:00,-13.67,-54.36,52.05,-26.12,0,0,0,0,0,1.77,30.18,0,798.05,205.73,2.09,151.58,0
2021/01/13 05:15,-12.87,-58.4,46.17,-24.74,0,0,0,0,0,1.77,29.36,0,922.8,194.15,2.02,157.5,0
2021/01/13 05:30,-11.97,-72.78,48.84,-26.82,0,0,0,0,0,1.64,25.55,0,773.5,188.2,1.97,133.5,0
2021/01/13 05:45,-12.8,-65.01,50.41,-26.93,0,0,0,0,0,1.67,26.32,0,887.51,203.15,1.81,145.11,0
2021/01/13 06:00,-12.44,-75.47,46.6,-28.1,0,0,0,0,0,1.54,29.85,0,819.33,188.41,2.02,138.47,0
2021/01/13 06:15,-12.92,-76.51,47.34,-26.07,0,0,0,0,0,1.63,31.17,0,884.54,196.41,2.02,142.16,0
2021/01/13 06:30,-12.78,-75.19,50.54,-29.52,0,0,0,0,0,1.62,30.92,0,832.69,206.54,1.72,144.26,0
2021/01/13 06:45,-14.06,-86.84,47.56,-29.56,0,0,0,0,0,1.7,30.5,0,811.41,183.1,1.9,126.22,0
2021/01/13 07:00,-12.69,-87.1,46.5,-29.33,0,0,0,0,0,1.69,28.02,0,880.32,188.86,1.83,137.65,0
2021/01/13 07:15,-13.61,-97.14,47.02,-28.2,0,0,0,0,0,1.74,33.44,0,803.74,207.16,1.86,121.66,0
2021/01/13 07:30,-12.28,-93.25,49.48,-27.56,0,0,0,0,0,1.68,29.31,0,827.55,184.59,2.05,115.47,0
2021/01/13 07:45,-12.5,-90.21,44.67,-25.96,0,0,0,0,0,1.64,31.22,0,778.45,169.49,2.02,120.84,0
2021/01/13 08:00,-12.83,-99.68,52.81,-27.06,0,0,0,0,0,1.63,34.15,0,886.07,171.8,2.02,121.14,0
2021/01/13 08:15,-14.58,-92.14,53.14,-28.48,0,0,0,0,0,1.8,31.82,0,775.49,176.24,1.81,110.04,0
2021/01/13 08:30,-12.77,-97.25,44.01,-27.96,0,0,0,0,0,1.74,31.4,0,888.38,174.87,1.9,106.71,0
2021/01/13 08:45,-14.93,-110.42,48.96,-24.82,0,0,0,0,0,1.8,37.86,0,764.94,169.97,1.94,119.66,0
2021/01/13 09:00,-14.52,-101,45.81,-25.92,0,0,0,0,0,1.86,32.7,0,885.86,166.61,1.92,103.96,0
2021/01/13 09:15,-12.4,-100,40.97,-27.93,0,0,0,0,0,1.86,31.52,0,784.14,174.06,2.06,102.94,0
2021/01/13 09:30,-13.88,-102.55,28.21,-25.3,0,0,0,0,0,1.73,37.93,0,894.57,161.47,1.72,107.35,0
2021/01/13 09:45,-12.25,-103.15,17.94,-23.44,0,0,0,0,0,1.72,32.52,0,896.78,187.56,1.98,102.36,0
2021/01/13 10:00,-12.69,-117.78,10.24,-24.58,0.95,6.02,2.02,3.8,0.98,1.68,32.1,0,789.69,186.69,1.78,104.33,0.27
2021/01/13 10:15,-12.67,-110.79,7.45,-24.77,9.07,41.39,12.01,27.04,8.58,1.69,30.13,0,895.08,178.49,1.95,92.16,1.49
2021/01/13 10:30,-13.24,-124.83,5.06,-28.93,18.13,86.66,25.04,52.28,16.16,1.75,31.44,0,853.55,156.31,1.66,89.97,2.9
2021/01/13 10:45,-12.84,-129.1,2.3,-29.13,26.88,112.72,40.64,86.18,21.91,1.73,29.27,0,795.2,173.98,1.8,83.11,4.7
2021/01/13 11:00,-12.26,-126.79,0.21,-26.31,37.57,167.77,51.02,117.6,36.67,1.72,30.52,0,844.03,186.03,1.46,89.3,6.03
2021/01/13 11:15,-11.64,-138.44,0,-27.54,49.34,257.59,92.85,195.14,88.98,1.69,25.86,0,812.61,168.71,1.44,80.2,10.57
2021/01/13 11:30,-12.08,-130.18,0,-27.4,53.68,336.95,114.13,252.59,139.32,1.78,25.31,0,764.37,175.73,1.65,88.45,15.78
2021/01/13 11:45,-11.32,-122.26,0,-26.69,68.26,394.28,165.35,371.04,180.16,1.86,26.17,0,858.47,154.97,1.38,73.52,21.21
2021/01/13 12:00,-11.49,-135.5,0,-28.44,87.29,451.57,194.19,406.83,260.01,1.87,23.49,0,882.3,170.49,1.65,79.56,24.56
2021/01/13 12:15,-11.31,-124.29,0,-24.89,96.51,506.93,219.89,438.55,305.72,1.88,24.63,0,888.58,166.18,1.38,77.33,32.62
2021/01/13 12:30,-9.75,-145.1,0,-28.78,93.17,616.67,252.73,528.38,420.56,1.97,23.2,0,782.39,193.29,1.11,77.27,35.92
2021/01/13 12:45,-9.46,-151.24,0,-28.54,95.48,553.64,316.54,626.35,521.64,1.69,22.8,0,785.11,192.33,1.05,74.81,39.16
2021/01/13 13:00,-8.49,-149.88,0,-26.37,117.92,622.65,352.23,667.63,545.23,1.92,20.99,0,780.76,172.92,0.93,67.66,41.49
2021/01/13 13:15,-9.58,-136.81,0,-29.67,117.18,674.89,341.7,742.18,510.53,1.78,19.09,0,793.68,199.64,0.74,71.7,42.98
2021/01/13 13:30,-8.1,-153.4,0,-28.2,131.82,672.99,411.53,761.27,495.17,1.75,21.51,0,898.63,207.88,0.63,61.9,45.47
2021/01/13 13:45,-8.42,-172.74,0,-30.23,121.49,685.32,449.07,726.44,528.61,1.82,18.85,0,816.77,271.07,0.63,61.41,50.05
2021/01/13 14:00,-7.69,-157.87,0,-26.41,126.25,697.45,445.67,793,530.29,1.76,20.32,0,918.98,255.67,0.65,61.59,60.6
2021/01/13 14:15,-7.12,-149.36,0,-29.75,138.78,720.51,428.73,885.77,477.16,1.76,17.64,0,822.96,272.94,0.88,63.42,61.2
2021/01/13 14:30,-7.14,-177.21,0,-26.29,146.1,736.58,488.82,897.44,480.12,1.82,18.59,0,909.57,308.99,1.19,67.47,57.92
2021/01/13 14:45,-6.22,-179.2,0,-28.35,137.53,722.66,500.12,862.33,514.02,2.01,16.54,0,788.19,326.03,1.36,57.66,59.62
2021/01/13 15:00,-6.23,-194.41,0,-29.31,127.12,702.8,485.71,875.68,474.71,1.9,17.38,0,915.54,324.42,1.54,64.18,60.54
2021/01/13 15:15,-6,165.68,0,-29.76,138.78,702.8,444.08,830.54,448.94,2.06,17.36,0,873.98,328.17,1.76,56.59,59.16
2021/01/13 15:30,-5.65,178.06,0,-28.94,143.47,726.87,519.95,838.9,519.63,1.88,15.81,0,771.31,313.93,1.85,59.31,60.03
2021/01/13 15:45,-5.58,181.47,0,-25.09,121.74,756.27,446.17,924.05,481.97,2.08,17.01,0,894.43,322.62,2.05,62.4,63.48
2021/01/13 16:00,-4.92,153.08,0,-25.13,143.88,739.73,454.91,866.4,522.02,1.87,15.71,0,813.52,310.04,1.98,61.09,62.43
2021/01/13 16:15,-4.73,170.04,0,-27.38,130.58,769.07,456.13,781.99,542.65,1.97,17.07,0,826.36,346.12,2.07,62.01,59.62
2021/01/13 16:30,-4.7,159.63,0,-25.42,135.14,774.18,454.01,741.01,526.65,1.89,15.03,0,817.88,295.11,2.18,66.58,51.04
2021/01/13 16:45,-5.14,148.46,0,-28.93,126.4,636.41,382.66,795.99,512.33,1.87,16.68,0,763.85,311.61,1.91,63.09,50.08
2021/01/13 17:00,-5.14,168.24,0.27,-29.08,115.67,719.19,369.36,731.01,501.19,1.87,15.4,0,868.51,334.97,2.2,70.47,49.94
2021/01/13 17:15,-5.34,163.32,1.79,-26.9,119.88,632.6,371.7,580.3,517.07,2.08,16.82,0,801.52,309.58,2.05,72.63,41.98
2021/01/13 17:30,-4.89,142.44,3.54,-26.75,126.24,484.76,289.2,593.06,431.39,1.93,16.36,0,761.66,289.97,2.18,73.7,36.24
2021/01/13 17:45,-4.41,145.08,4.78,-29.25,120.74,449.11,254.61,493.67,408.67,2.01,16.09,0,893.8,318.01,2.39,65.11,37.67
2021/01/13 18:00,-4.85,147.76,6.74,-27.76,124.35,373.76,261.26,390.75,325.52,2.1,15.14,0,810.45,337.21,2.43,78.18,27.13
2021/01/13 18:15,-5.17,125.41,8.44,-25.19,106.51,315.43,184.89,352.34,285.35,1.86,14.55,0,847.8,298.53,2.35,70.08,26.54
2021/01/13 18:30,-5.4,126.63,11.12,-25.94,96.87,195.56,159.72,270.02,218.88,1.85,16.94,0,862.17,337.37,2.4,77.14,21.28
2021/01/13 18:45,-5.57,140,12.14,-24.72,90.61,142.21,128.48,193.25,141.74,1.95,18.43,0,784.61,293.08,2.34,82.29,14.16
2021/01/13 19:00,-5.07,139.7,15.24,-25.47,77.67,58.38,86.36,119.39,83.16,1.9,17.19,0,791.11,297.78,2.06,77.15,63.3653788161556
2021/01/13 19:15,-4.95,119.16,20.27,-24.24,52.47,42.22,63.42,73.67,55.46,2.1,16.58,0,771.24,311.01,1.82,90.11,8.8
2021/01/13 19:30,-5.36,118.08,20.83,-24.5,41.2,26.29,40.05,51.57,35.82,1.82,18.4,0,874.35,306.83,1.79,80.28,4.81
2021/01/13 19:45,-5.8,120.68,26.58,-24.1,17.67,13.15,21.45,22.8,19.01,2,21.3,0,902.57,345.52,2.07,82.7,2.74
2021/01/13 20:00,-6.16,127.2,28.82,-24.58,1.91,1.04,2.09,1.86,1.8,2.15,19.25,0,790.01,306.6,1.74,87.08,0.24
2021/01/13 20:15,-5.82,110.32,43.6,-23.72,0,0,0,0,0,2.02,21.79,0,923.44,288.72,1.58,91.16,0
2021/01/13 20:30,-6.25,112.41,47.39,-23.74,0,0,0,0,0,1.89,24.29,0,818.8,334.48,1.46,99.09,NaN
2021/01/13 20:45,-5.74,105.86,64.85,-23.71,0,0,0,0,0,1.98,22.79,0,823.6,296.1,1.41,100.29,0
2021/01/13 21:00,-6.89,118.87,70.71,-25.65,0,0,0,0,0,2.09,24.38,0,894.73,349.68,1.3,107.14,0
2021/01/13 21:15,-7.05,108.96,67.81,-24.89,0,0,0,0,0,2.12,25.44,0,881.2,289.54,1.32,100.38,0
2021/01/13 21:30,-7.02,96.45,64.55,-24.02,0,0,0,0,0,2.02,25.01,0,835.32,324.65,1.09,99.88,0
2021/01/13 21:45,-7.81,98.22,69.19,-23.59,0,0,0,0,0,2.18,24.7,0,805.94,313.32,1.08,104.58,0
2021/01/13 22:00,-7.25,95.49,71.96,-22.53,0,0,0,0,0,1.91,23.2,0,886.59,294.79,0.96,124.17,0
2021/01/13 22:15,-8.3,93.59,59.64,-26.15,0,0,0,0,0,1.81,27.87,0,897.53,317.41,0.92,106.13,0
2021/01/13 22:30,-8.41,103.45,63.6,-23.22,0,0,0,0,0,2,24.92,0,793.74,275.09,0.84,129.38,0
2021/01/13 22:45,-8.61,102.06,57.15,-25.76,0,0,0,0,0,1.9,25.9,0,787.03,257.36,0.73,116.75,0
2021/01/13 23:00,-7.91,99.54,46.38,-27.15,0,0,0,0,0,2.02,24.96,0,832.16,251.96,0.86,115.69,0
2021/01/13 23:15,-8.38,79.55,49.6,-24.13,0,0,0,0,0,1.9,27.34,0,795.78,281.41,0.83,115.06,0
2021/01/13 23:30,-9.62,79.11,51.18,-27.91,0,0,0,0,0,2.13,24.78,0,920.41,238.35,0.97,139.84,0
2021/01/13 23:45,-10.51,78.57,52.32,-24.61,0,0,0,0,0,1.9,25.13,0,924.73,256.37,0.85,140.46,0
2021/01/14 00:00,-9.39,77.43,47.31,-23.78,0,0,0,0,0,1.95,23.4,0,868.22,258.05,0.98,134.82,0
2021/01/14 00:15,-9.36,82.6,47.05,-24.38,0,0,0,0,0,2.03,28.27,0,842.47,235.64,0.91,146.34,0
2021/01/14 00:30,-9.56,67.49,46.16,-25.24,0,0,0,0,0,1.84,23.81,0,783.48,239.71,1,127.88,0
2021/01/14 00:45,-9.96,65.52,51.19,-26.22,0,0,0,0,0,1.91,27.8,0,914.33,233.58,1.24,157.2,0
2021/01/14 01:00,-10.4,61.59,49.01,-23.93,0,0,0,0,0,1.9,23.97,0,863.11,203.27,1.24,138.6,0
2021/01/14 01:15,-11.31,64.17,34.6,-26.12,0,0,0,0,0,1.82,24.81,0,897.41,241.08,1.36,155.58,0
2021/01/14 01:30,-11.1,56.19,23.81,-26.12,0,0,0,0,0,2.16,29.13,0,850.65,216.75,1.36,157.41,0
2021/01/14 01:45,-11.37,49.53,12.14,-28.14,0,0,0,0,0,2.13,25.09,0,847.22,231.15,1.39,159.13,0
2021/01/14 02:00,-12.05,42.79,1.14,-28.31,0,0,0,0,0,2.15,27.43,0,853.29,207.69,1.53,151.13,0
2021/01/14 02:15,-11.39,37.5,0,-28.12,0,0,0,0,0,1.87,27.96,0,836.99,223.32,1.43,165.56,0
2021/01/14 02:30,-12.22,27.13,0,-28.14,0,0,0,0,0,1.81,28.08,0,915.23,220.35,1.54,158.5,0
2021/01/14 02:45,-12.46,17.74,0,-28.83,0,0,0,0,0,2.08,28.37,0,856.95,229.14,1.71,149.65,0
2021/01/14 03:00,-12.93,8.5,0,-25.56,0,0,0,0,0,1.9,27.38,0,805.53,231.57,1.53,145.3,0
2021/01/14 03:15,-11.74,-1.81,0,-26.27,0,0,0,0,0,2.18,26.98,0,808.78,220.84,1.82,154.46,0
2021/01/14 03:30,-12.69,-11.84,0,-27.48,0,0,0,0,0,2.3,27.86,0,776.2,224.93,1.71,152.47,0
2021/01/14 03:45,-13.21,-22.63,0,-24.92,0,0,0,0,0,2.31,28.15,0,866.9,197.9,1.89,144.08,0
2021/01/14 04:00,-13,-30.94,0,-26.08,0,0,0,0,0,2.27,32.44,0,821.3,198.6,1.94,162.88,0
2021/01/14 04:15,-11.9,-36.93,0,-28.04,0,0,0,0,0,2.15,31.96,0,899.83,211.84,1.93,146.8,0
2021/01/14 04:30,-12.33,-45.05,0,-24.69,0,0,0,0,0,1.93,33.75,0,900.3,201.9,2.08,140.82,0
2021/01/14 04:45,-14.04,-54.89,0,-26.24,0,0,0,0,0,2.07,32.04,0,779.35,200.22,2.05,152.41,0
2021/01/14 05:00,-12.29,-55.49,0,-25.75,0,0,0,0,0,2.15,31.54,0,843.61,202.46,2.33,159.28,0
2021/01/14 05:15,-13.15,-59.63,0,-27.11,0,0,0,0,0,2.06,33.82,0,854.04,192.61,2.47,136.83,0
2021/01/14 05:30,-13.87,-65.91,0,-25.15,0,0,0,0,0,2.12,31.77,0,866.9,220.19,2.46,158.28,0
2021/01/14 05:45,-12.41,-77.25,0,-28.96,0,0,0,0,0,2.01,30.16,0,871.07,202.62,2.6,146.73,NaN
2021/01/14 06:00,-12.42,-71.96,0,-26.06,0,0,0,0,0,2.03,32.38,0,777,190.66,2.35,147.52,0
2021/01/14 06:15,-13.72,-71.58,0,-26.7,0,0,0,0,0,2.13,35.19,0,875.56,217.37,2.66,131.33,0
2021/01/14 06:30,-13.53,-83.5,0,-25.77,0,0,0,0,0,1.99,36.8,0,862.69,213.79,2.62,146.85,0
2021/01/14 06:45,-14.72,-87.97,0,-23.5,0,0,0,0,0,2.2,36.53,0,861.61,201.21,2.7,127.59,0
2021/01/14 07:00,-14.48,-93.17,0,-28.1,0,0,0,0,0,1.91,33.43,0,826.6,195.57,2.9,123.46,0
2021/01/14 07:15,-13.4,-96.97,0,-24.27,0,0,0,0,0,2.09,39.2,0,847.93,190.57,2.83,126.82,0
2021/01/14 07:30,-13.58,-89.76,0,-23.24,0,0,0,0,0,2.02,38.8,0,843.91,189.76,2.8,117.25,0
2021/01/14 07:45,-12.38,-98.43,0,-22.81,0,0,0,0,0,2.08,37.11,0,806.14,192.17,3.08,114.44,0
2021/01/14 08:00,-13.46,-87.74,0,-27.28,0,0,0,0,0,2.14,36.92,0,852.5,194.16,2.9,112.97,0
2021/01/14 08:15,-14.34,-92.54,0,-26.22,0,0,0,0,0,2.28,38.86,0,844.98,204.78,3.08,117.62,140.212943139121
2021/01/14 08:30,-12.18,-96.76,0,-24.18,0,0,0,0,0,2.12,36.84,0,881.23,184.02,3.06,101.4,0
2021/01/14 08:45,-13.74,-93.74,0,-22.8,0,0,0,0,0,2.2,39.88,0,795.78,195.83,2.62,103.27,0
2021/01/14 09:00,-12.58,-114.54,0,-25.98,0,0,0,0,0,1.96,37.52,0,856.58,183.96,2.99,114.53,0
2021/01/14 09:15,-11.86,-116.55,0,-22.48,0,0,0,0,0,2.27,36.8,0,777.82,220.76,2.94,103.84,0
2021/01/14 09:30,-13.36,-100.58,0,-24.35,0,0,0,0,0,2.04,38.32,0,850.48,214.17,2.52,97.51,0
2021/01/14 09:45,-12.39,-107.99,0,-26.42,0,0,0,0,0,2.31,35.48,0,769.55,195.52,2.59,91.58,0
2021/01/14 10:00,-13.49,-123.62,0,-23.81,1.04,7.28,2.03,4.55,1.08,2.03,36.11,0,894.98,194.66,2.74,103.04,0.23
2021/01/14 10:15,-11.62,-116.51,0,-26.57,8.82,51.6,14.3,33.95,7.36,2.06,36.22,0,847.48,196.34,2.77,89.38,1.77
2021/01/14 10:30,-11.13,-114.45,0,-26.92,17.18,111.4,24.23,69.67,14.66,2.03,35.09,0,817.28,200.58,2.37,98.79,3.24
2021/01/14 10:45,-11.5,-115.21,0,-22.64,26.22,141.16,35.4,96.87,21.26,1.96,34.84,0,827.73,191.41,2.7,95.75,4.61
2021/01/14 11:00,-11.25,-123.53,0,-26.5,32.78,221.1,51.84,137.82,38.83,2.09,29.58,0,830.44,219.11,2.18,78.97,6.47
2021/01/14 11:15,-12.11,-135.06,0,-27.43,47.13,275.75,95.22,228.71,89.55,2.15,27.65,0,886.22,217.41,2.43,84.13,10.74
2021/01/14 11:30,-10.69,-120.76,0,-26.56,56.56,358.68,134.62,307.62,132.58,2.02,27.68,0,802.83,184.83,2.35,87.96,15.52
2021/01/14 11:45,-11.48,-137.99,0,-24.87,59.39,500.87,153.97,365.14,198.51,2.18,26.8,0,897.84,198.23,2.29,82.33,23.37
2021/01/14 12:00,-11.09,-145.44,0,-24.73,79.36,571.77,221.39,405.27,280.79,1.92,28.71,0,771.68,196.78,2.09,83.26,26.66
2021/01/14 12:15,-9.73,-136.9,0,-24.49,74.78,661.84,255.84,543.05,326.86,2.06,27.43,0,778.26,213.56,2.04,80.92,30.56
2021/01/14 12:30,-8.89,-146.17,0,-24.82,81.15,653.28,303.49,559.6,405.48,2.16,25.29,0,851.99,218.5,1.84,66,35.08
2021/01/14 12:45,-9.79,-156.56,0,-28.64,83.09,641.73,339.16,588.36,509.47,1.82,24.41,0,817.2,216.98,1.69,67.79,42.07
2021/01/14 13:00,-8.35,-154.5,0,-27.55,101.37,664.05,358.37,652.47,611.45,1.92,22.34,0,877.76,213.89,1.84,65.51,45.03
2021/01/14 13:15,-9.08,-158.5,0,-26.67,91.31,689.76,345.28,742.18,543.7,2.02,20.94,0,793.53,249.79,1.84,73.01,47.68
2021/01/14 13:30,-7.66,-164.74,0,-24.13,98.64,827.07,408.42,714.77,613.41,2.09,21.79,0,821.1,234.23,1.74,59.6,47.46
2021/01/14 13:45,-8.12,-152.34,0,-25.99,109.37,847.1,450.07,740.65,541.74,2.16,21.63,0,909.71,268.36,2.09,66.21,53.18
2021/01/14 14:00,-6.57,-170.18,0,-28.83,115.36,822.55,482.79,862.06,575.75,2.11,18.02,0,837.3,258.27,2.17,62.99,52.4
2021/01/14 14:15,-6.86,-170.36,0,-25.52,105.47,858.15,439.99,863,498.09,2.11,19.96,0,923.46,283.48,1.99,60.49,61.43
2021/01/14 14:30,-6.66,-163.31,0,-25.76,113.22,823.3,473.67,826.17,498.95,2.13,19,0,861.08,264.65,2.27,57.3,57.19
2021/01/14 14:45,-5.61,-167.82,0,-28.82,110.26,875.9,492.5,984.61,559.74,1.83,17.4,0,819.7,295.23,2.62,63.66,64.27
2021/01/14 15:00,-5.4,-184.65,0,-27.45,99.87,882.54,542.28,900.62,504.82,1.98,18.58,0,787.45,270.45,2.47,58.4,63.9
2021/01/14 15:15,-5.51,170.43,0,-26.41,108.96,839.82,488.79,899.4,552.74,2,16.7,0,901.16,306.74,2.79,57.25,64.86
2021/01/14 15:30,-4.6,172.43,0,-24.36,100.06,782.93,521.03,946.29,531.41,1.86,17.59,0,902.58,283.23,3.08,64.85,61.43
2021/01/14 15:45,-5.12,185.22,0,-25.22,89.02,786.5,485.99,910.94,561.64,1.82,17.68,0,805.88,282.16,2.85,57.4,62.98
2021/01/14 16:00,-4.45,152.57,0,-28.25,87.86,871.88,495.87,944.62,490.54,1.89,18.09,0,762.95,270.48,2.73,57.57,58.12
2021/01/14 16:15,-4.66,175.65,0,-24.74,98.3,842.96,504.37,930.66,552.73,1.76,16.89,0,783.94,300.77,3.02,63.55,57.25
2021/01/14 16:30,-4.81,149.41,0,-24.46,96.59,805.93,495.68,904.78,535.51,1.99,17.16,0,817.97,292.8,2.9,68.11,58.4
2021/01/14 16:45,-5.16,146.78,0,-25.86,94.39,774.96,464.8,885.48,554.02,1.84,14.94,0,775.58,301.98,3.13,60.48,54.26
2021/01/14 17:00,-4.31,138.21,0,-27.06,91.35,776.34,433.45,815.01,535.08,1.93,17.82,0,857.03,307.97,2.8,70.94,NaN
2021/01/14 17:15,-4.54,153.65,0,-28.91,88.7,802.4,348.7,764.84,581.15,1.99,17.16,0,923.95,274.57,2.93,62.15,52.18
2021/01/14 17:30,-4.76,140.74,0,-26.48,81.27,763.94,338.26,710.85,502.05,1.86,16.35,0,797.35,286.51,2.65,70.67,45.62
2021/01/14 17:45,-4.24,152.88,0,-28.26,77.39,725.43,341.18,637.52,473.07,1.75,15.07,0,813.5,273.92,2.52,76.24,41.79
2021/01/14 18:00,-4.18,125.45,0,-28.06,79.04,695.83,305.09,602.83,474.08,2.07,14.99,0,835.15,323.78,2.74,75.92,32.47
